"EMPLOYEE_NO","START_DATE_DATE","START_DATE_TIME","END_DATE_DATE","END_DATE_TIME","AIR_FARE","OTHER_TRANSPORTATION","ACCOMMODATION","MEALS","INCIDENTALS","SUBTOTAL","HOSPITALITY","OTHER_EXPENSES","TOTAL","DESTINATION","MINISTRY","POSITION","PURPOSE"
"1037","20110131","00:00:00","20110131","00:00:00",0.00,10.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,"Toronto, ON","Economic Development and Trade","Assistant Deputy Minister","Travel for Business Meeting"
"1092","20110131","00:00:00","20110222","00:00:00",0.00,0.00,624.89,156.36,0.00,781.25,0.00,0.00,781.25,"Toronto, ON","Natural Resources","Assistant Deputy Minister","Routine Meetings."
"1102","20110131","00:00:00","20110201","00:00:00",1142.66,60.00,123.17,23.72,12.00,1361.55,0.00,0.00,1361.55,"Sault Ste Marie, On","Office of the Premier","Staff to Minister","Advanced and provided operational support for the Premier during his luncheon sp eech to the Sault Ste Marie rotary clubs"
"1115","20110131","00:00:00","20110218","00:00:00",0.00,124.80,0.00,0.00,0.00,124.80,0.00,0.00,124.80,"Mississauga and Cambridge, ON","Government Services","Assistant Deputy Minister","Travel for two meetings"
"1169","20110131","00:00:00","20110201","00:00:00",673.62,30.00,123.17,21.13,0.00,847.92,0.00,0.00,847.92,"Sault Ste Marie, On","Office of the Premier","Staff to Minister","Provided Media support to Premier at Rotary Club meeting in Sault Ste Marie"
"1192","20110131","00:00:00","20110201","00:00:00",0.00,83.70,124.24,29.14,0.00,237.08,0.00,0.00,237.08,"Sudbury, On","Northern Development, Mines and Forestry","Staff to Minister","Mines and Minerals Training Sessions. $300.86 in airfare was paid by Eric Bianch ini"
"1242","20110131","00:00:00","20110228","00:00:00",0.00,579.05,1898.40,403.90,0.00,2881.35,0.00,0.00,2881.35,"Toronto, Kingston, ON","Community Safety and Correctional Services","Assistant Deputy Minister","Routine expenses related to the ministry's operations for the month of February"
"1318","20110131","00:00:00","20110131","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,22.50,"Toronto, ON","Labour","Deputy Minister","Business meeting with staff over lunch"
"1367","20110131","00:00:00","20110131","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,151.50,0.00,151.50,"Toronto, ON","Citizenship and Immigration","Deputy Minister","Meeting with Ministry Stakeholders."
"1036","20110201","00:00:00","20110201","00:00:00",0.00,13.64,0.00,0.00,0.00,13.64,0.00,0.00,13.64,"Drayton, On","Health and Long Term Care","Parliamentary Assistant","Attending Drayton consultation on rural and northern health care panel's report"
"1074","20110201","00:00:00","20110201","00:00:00",0.00,55.19,0.00,0.00,0.00,55.19,0.00,0.00,55.19,"Burlington, ON","Energy and Infrastructure","Staff to Minister","Staffed Minister at Burlington Energytour-Satcon Solar"
"1131","20110201","00:00:00","20110202","00:00:00",0.00,0.00,103.24,0.00,0.00,103.24,0.00,0.00,103.24,"Niagara Falls, ON","Municipal Affairs and Housing","Deputy Minister","Travel to attend Niagara Parks Commission Board Meeting"
"1143","20110201","00:00:00","20110202","00:00:00",589.78,85.00,175.69,11.25,0.00,861.72,0.00,0.00,861.72,"Montreal, QC","Cabinet Office","Deputy Minister","Travel for the meeting of Deputy Ministers Responsible for Intergovernmental Aff airs"
"1184","20110201","00:00:00","20110228","00:00:00",0.00,67.00,0.00,17.60,0.00,84.60,0.00,0.00,84.60,"Toronto, ON; Guelph, ON; Peterborough, ON","Natural Resources","Chief Information Officer","Routine expenses for month of February"
"1185","20110201","00:00:00","20110225","00:00:00",0.00,182.70,0.00,0.00,0.00,182.70,0.00,0.00,182.70,"Toronto, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Expenses related to travel for ministry operational expenses for the month of Fe bruary"
"1208","20110201","00:00:00","20110203","00:00:00",1840.93,207.75,300.58,26.33,0.00,2375.59,0.00,0.00,2375.59,"Toronto, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Stakeholder and Interministry Meetings"
"1237","20110201","00:00:00","20110203","00:00:00",771.00,0.00,102.83,14.56,0.00,888.39,0.00,60.00,948.39,"Thunder Bay, ON","Transportation","Deputy Minister","Travel to visit staff in northwestern office. One night's stay provided by Minis try of Natural Resources. Travel includes one group meal."
"1245","20110201","00:00:00","20110201","00:00:00",0.00,0.00,103.59,0.00,0.00,103.59,0.00,0.00,103.59,"Niagara Falls, ON","Health and Long Term Care","Assistant Deputy Minister","Niagara Parks Commission Board Meeting. Transportation by Government Fleet Vehic le."
"1292","20110201","00:00:00","20110202","00:00:00",0.00,13.56,103.59,0.00,0.00,117.15,0.00,0.00,117.15,"Niagara Falls, ON","Government Services","Deputy Minister","Travel for a meeting"
"1314","20110201","00:00:00","20110210","00:00:00",459.31,282.85,0.00,5.28,0.00,747.44,0.00,0.00,747.44,"Orillia and London, ON","Government Services","Assistant Deputy Minister","Travel for divisional staff meetings"
"1352","20110201","00:00:00","20110202","00:00:00",0.00,136.80,240.93,24.80,0.00,402.53,0.00,0.00,402.53,"Niagara, ON","Tourism and Culture","Assistant Deputy Minister","Travel for Niagara Parks Commission board meeting."
"1369","20110201","00:00:00","20110202","00:00:00",319.52,128.98,282.89,0.00,0.00,731.39,0.00,0.00,731.39,"Washington, DC,","Health and Long Term Care","Deputy Minister","Travel for Conference"
"1391","20110201","00:00:00","20110201","00:00:00",0.00,40.80,0.00,0.00,0.00,40.80,0.00,0.00,40.80,"Drayton, On","Health and Long Term Care","Parliamentary Assistant","Expenses related to attending Drayton consultation on rural and northern health care panel's report"
"1423","20110201","00:00:00","20110202","00:00:00",0.00,0.00,103.59,0.00,0.00,103.59,0.00,0.00,103.59,"Niagara Falls, ON","Aboriginal Affairs","Deputy Minister","Travel to attend meetings with Niagara Parks Commission"
"1443","20110201","00:00:00","20110204","00:00:00",1462.11,130.00,461.04,95.95,0.00,2149.10,0.00,0.00,2149.10,"Toronto, ON","Northern Development, Mines and Forestry","Associate Deputy Minister","Travel for ministry business as Acting Deputy Minister"
"1461","20110201","00:00:00","20110202","00:00:00",0.00,0.00,103.59,0.00,0.00,103.59,0.00,0.00,103.59,"Niagara Falls, ON","Natural Resources","Deputy Minister","Travel for Corporate Meeting, meal provided government car used."
"1472","20110201","00:00:00","20110303","00:00:00",0.00,75.00,550.02,40.00,0.00,665.02,0.00,0.00,665.02,"Toronto, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel for Economic Developers Council of Ontario Conference"
"1013","20110202","00:00:00","20110204","00:00:00",0.00,161.74,138.30,0.00,0.00,300.04,0.00,0.00,300.04,"Kingston, On","Office of the Premier","Staff to Minister","To provide technical support for Premier and staff at Kingston Economic Developm ent Co Event"
"1022","20110202","00:00:00","20110208","00:00:00",0.00,153.29,0.00,20.00,47.57,220.86,0.00,0.00,220.86,"London, On","Office of the Premier","Staff to Minister","Advanced trip and providing operational support to the Premier during a speech a t the London Chamber of Commerce"
"1027","20110202","00:00:00","20110202","00:00:00",0.00,58.76,0.00,0.00,0.00,58.76,0.00,0.00,58.76,"Toronto, On","Attorney General","Minister","Travel from London, Ontario to Toronto to attend Cabinet Committee meeting"
"1180","20110202","00:00:00","20110315","00:00:00",0.00,92.80,0.00,0.00,0.00,92.80,0.00,0.00,92.80,"Toronto, ON","Revenue","Assistant Deputy Minister","Routine expenses related to ministry's operations for the months of February and March."
"1181","20110202","00:00:00","20110202","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.94,47.94,"Toronto, ON","Citizenship and Immigration","Assistant Deputy Minister","Breakfast meeting to discuss Francophone Immigration."
"1333","20110202","00:00:00","20110203","00:00:00",0.00,76.28,124.30,18.90,0.00,219.48,0.00,0.00,219.48,"Kingston, On","Office of the Premier","Staff to Minister","Provided media support to Premier McGuinty at speech to the Kingston Economic De velopment Corporation and media interview"
"1367","20110202","00:00:00","20110203","00:00:00",0.00,0.00,115.26,28.75,0.00,144.01,0.00,0.00,144.01,"St. Catharines, ON","Citizenship and Immigration","Deputy Minister","Travel for regional visits."
"1012","20110203","00:00:00","20110203","00:00:00",614.17,88.00,0.00,0.00,0.00,702.17,0.00,0.00,702.17,"Ottawa, ON","Attorney General","Assistant Deputy Attorney General","Travel to attend Crowns meeting"
"1027","20110203","00:00:00","20110203","00:00:00",393.38,0.00,236.29,0.00,0.00,629.67,0.00,0.00,629.67,"Ottawa, On","Attorney General","Minister","Meetings with Ottawa Crowns, Family Lawyers, Police Chief and Stakeholders"
"1106","20110203","00:00:00","20110204","00:00:00",0.00,0.00,174.02,8.75,0.00,182.77,0.00,0.00,182.77,"Ottawa, ON","Education","Minister","School visits in Ottawa"
"1115","20110203","00:00:00","20110204","00:00:00",0.00,131.36,113.00,13.53,0.00,257.89,0.00,0.00,257.89,"Kingston, ON","Government Services","Assistant Deputy Minister","Travel for Customer Care and Central Services Divisions branch visits"
"1121","20110203","00:00:00","20110204","00:00:00",0.00,23.00,177.01,8.75,0.00,208.76,0.00,0.00,208.76,"Ottawa","Education","Staff to Minister","School visits in Canada"
"1150","20110203","00:00:00","20110204","00:00:00",520.27,57.20,174.02,38.84,0.00,790.33,0.00,0.00,790.33,"Ottawa, ON","Children and Youth Services","Staff to Minister","To staff Minister Broten at the TV interview with TFO and at the French Languate Trainging Announcement"
"1151","20110203","00:00:00","20110204","00:00:00",393.38,48.23,197.75,12.76,0.00,652.12,0.00,0.00,652.12,"Ottawa, ON","Attorney General","Staff to Minister","Meeting with INAC Minister Duncan, Ottawa Crowns, Ottawa Family Lawyers, Ottawa Bar and Restaurant Owners and Ottawa Police Chief"
"1153","20110203","00:00:00","20110204","00:00:00",560.49,163.82,213.57,0.00,0.00,937.88,0.00,0.00,937.88,"Toronto/Ottawa, ON","Health Promotion","Staff to Minister","Attend University of Ottawa Heart Institute's Annual Ottawa Conference"
"1212","20110203","00:00:00","20110203","00:00:00",4633.00,0.00,0.00,0.00,0.00,4633.00,0.00,0.00,4633.00,"Ontario Region","Natural Resources","Assistant Deputy Minister","Purchase Flight Pass ten credits to be used for future flights"
"1277","20110203","00:00:00","20110203","00:00:00",125.43,0.00,0.00,0.00,0.00,125.43,0.00,0.00,125.43,"Ottawa, ON","Health and Long Term Care","Minister","Stakeholder Meeting"
"1277","20110203","00:00:00","20110203","00:00:00",347.43,0.00,0.00,0.00,0.00,347.43,0.00,0.00,347.43,"Ottawa, On","Health and Long Term Care","Minister","Stakeholder meeting"
"1412","20110203","00:00:00","20110203","00:00:00",361.74,0.00,0.00,6.19,0.00,367.93,0.00,0.00,367.93,"Ottawa, On","Children and Youth Services","Staff to Minister","Attend Ottawa Children's Treatment Centre and Francophone services provider anno uncement."
"1412","20110203","00:00:00","20110203","00:00:00",0.00,0.00,174.02,0.00,0.00,174.02,0.00,0.00,174.02,"Ottawa, On","Children and Youth Services","Staff to Minister","Attend Ottawa Children's Treatment Centre and Francophone services provider anno uncement"
"1420","20110203","00:00:00","20110223","00:00:00",0.00,157.30,0.00,0.00,0.00,157.30,0.00,0.00,157.30,"Toronto, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Expenses related to travel for ministry operational meetings for the month of Fe bruary"
"1007","20110204","00:00:00","20110228","00:00:00",0.00,183.00,0.00,0.00,0.00,183.00,0.00,0.00,183.00,"Toronto, ON","Revenue","Assistant Deputy Minister","Routine expenses related to ministry's operations for the month of February"
"1102","20110204","00:00:00","20110204","00:00:00",0.00,50.68,0.00,0.00,0.00,50.68,0.00,0.00,50.68,"Mississauga, On","Office of the Premier","Staff to Minister","Advanced & provided operational support for the Premier at Mayor Hazel McCallion 's Birthday Celebration which was also an evening recognizing the new Sheridan C ollege Campus"
"1111","20110204","00:00:00","20110204","00:00:00",0.00,9.00,0.00,0.00,0.00,9.00,0.00,0.00,9.00,"Ottawa, ON","Energy and Infrastructure","Minister","Printer charge/taxi for meeting with Energy from waste stakeholder"
"1324","20110204","00:00:00","20110204","00:00:00",0.00,73.00,0.00,0.00,0.00,73.00,0.00,0.00,73.00,"OTTAWA, On","Research and Innovation","Staff to Minister","Staff Minister Murray's meeting with President Runte, Carleton University-$478.1 3 airfare was paid by Fouziah Ismail"
"1325","20110204","00:00:00","20110204","00:00:00",162.05,160.00,0.00,11.25,0.00,333.30,0.00,0.00,333.30,"Ottawa, ON","Economic Development and Trade","Assistant Deputy Minister","Travel for economic development meeting. Air expense includes credit of $480.83"
"1403","20110204","00:00:00","20110204","00:00:00",1173.38,71.00,0.00,0.00,0.00,1244.38,0.00,0.00,1244.38,"Ottawa","Cabinet Office","Assistant Deputy Minister","Travel to Ottawa for Golden Jubilee Meeting"
"1441","20110204","00:00:00","20110204","00:00:00",543.70,152.20,0.00,0.00,0.00,695.90,0.00,0.00,695.90,"Montreal, QC","Transportation","Assistant Deputy Minister","Travel for meeting on High Speed Rail"
"1001","20110206","00:00:00","20110206","00:00:00",0.00,0.00,408.50,0.00,0.00,408.50,0.00,0.00,408.50,"Ottawa, ON","Revenue","Minister","Ottawa Tour"
"1143","20110206","00:00:00","20110209","00:00:00",949.25,32.45,634.34,57.12,2.00,1675.16,339.26,79.57,2093.99,"Washington, DC, United States","Cabinet Office","Deputy Minister","Travel to accompany the Minister of Intergovernmental Affairs to meet with stake holders."
"1341","20110206","00:00:00","20110208","00:00:00",0.00,0.00,0.00,27.62,0.00,27.62,0.00,0.00,27.62,"Ottawa, ON","Revenue","Staff to Minister","Ottawa Tour with the Minister"
"1341","20110206","00:00:00","20110207","00:00:00",0.00,39.00,395.50,0.00,0.00,434.50,0.00,0.00,434.50,"Ottawa, On","Revenue","Staff to Minister","Ottawa tour with Minister"
"1377","20110206","00:00:00","20110208","00:00:00",2221.47,66.00,300.00,0.00,0.00,2587.47,0.00,0.00,2587.47,"Kashechewan, ON","Aboriginal Affairs","Assistant Deputy Minister","Travel to attend Mushkegowuk Summit."
"1403","20110206","00:00:00","20110208","00:00:00",1380.69,12.85,614.66,46.68,0.00,2054.88,0.00,0.00,2054.88,"Washington","Cabinet Office","Assistant Deputy Minister","Minister Smith's visit to Washington"
"1410","20110206","00:00:00","20110209","00:00:00",938.79,30.63,696.28,35.68,0.00,1701.38,0.00,0.00,1701.38,"Washington, D.C.","Cabinet Office","Minister","Travelled to Washington D.C. to meet with various U.S. counterparts"
"1480","20110206","00:00:00","20110206","00:00:00",0.00,0.00,395.50,0.00,0.00,395.50,0.00,0.00,395.50,"Ottawa, On","Revenue","Staff to Minister","Staffed the Minister on Ottawa for her Ottawa tour as the Minister of Revenue an d Seniors"
"1013","20110207","00:00:00","20110209","00:00:00",0.00,139.57,123.17,7.00,0.00,269.74,0.00,0.00,269.74,"London, On","Office of the Premier","Staff to Minister","Provided technical support to Premier at London Chamber of Commerce Event"
"1018","20110207","00:00:00","20110207","00:00:00",875.35,0.00,0.00,0.00,0.00,875.35,0.00,0.00,875.35,"Sault Ste Marie, ON","Research and Innovation","Staff to Minister","Staff Minister for Regional Innovation Centre opening in Sault Ste Marie"
"1020","20110207","00:00:00","20110207","00:00:00",0.00,90.57,0.00,0.00,0.00,90.57,0.00,0.00,90.57,"London, On","Health and Long Term Care","Staff to Minister","Met Minister Deb Matthews in London, Ontario for a media event"
"1022","20110207","00:00:00","20110211","00:00:00",0.00,71.86,0.00,0.00,19.70,91.56,0.00,0.00,91.56,"Oakville, On","Office of the Premier","Staff to Minister","Advanced trip and providing operational support to the Premier during a speech a t the Oakville Chamber of Commerce"
"1053","20110207","00:00:00","20110301","00:00:00",204.53,0.00,0.00,0.00,0.00,204.53,0.00,0.00,204.53,"Thunder Bay, On","Municipal Affairs and Housing","Parliamentary Assistant","Thunder Bay for Building Code Consultations"
"1115","20110207","00:00:00","20110209","00:00:00",0.00,237.15,291.54,39.04,0.00,567.73,0.00,0.00,567.73,"Kingston, ON","Government Services","Assistant Deputy Minister","Travel for Customer Care Division regional meetings"
"1223","20110207","00:00:00","20110207","00:00:00",0.00,118.84,0.00,0.00,0.00,118.84,0.00,0.00,118.84,"Kitchener/Waterloo, ON","Attorney General","Staff to Minister","CRIA Announcement"
"1230","20110207","00:00:00","20110208","00:00:00",0.00,28.86,177.41,28.75,0.00,235.02,0.00,0.00,235.02,"Ottawa, ON","Revenue","Assistant Deputy Minister","Business Tour with Members of Provincial Parliament and Minister of Revenue"
"1256","20110207","00:00:00","20110307","00:00:00",0.00,245.50,275.72,96.61,0.00,617.83,0.00,31.00,648.83,"Toronto, ON","Natural Resources","Assistant Deputy Minister","Routine Government Business including one group meal."
"1269","20110207","00:00:00","20110228","00:00:00",0.00,212.31,0.00,0.00,0.00,212.31,0.00,0.00,212.31,"Toronto, Alliston, Oshawa, ON","Research and Innovation","Assistant Deputy Minister","Travel for 4 stakeholder meetings. One night accommodation expense paid for by t he stakeholder"
"1270","20110207","00:00:00","20110225","00:00:00",972.31,51.00,400.02,123.79,0.00,1547.12,0.00,0.00,1547.12,"Toronto, Sudbury and Thunder Bay, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Travel for Conferences and Stakeholder Meetings"
"1322","20110207","00:00:00","20110207","00:00:00",875.35,0.00,0.00,0.00,0.00,875.35,0.00,0.00,875.35,"Sault Ste Marie, On","Research and Innovation","Minister","Attended the Regional Innovation Centre Opening in Sault Ste Marie"
"1333","20110207","00:00:00","20110208","00:00:00",0.00,120.88,0.00,0.00,0.00,120.88,0.00,0.00,120.88,"London, On","Office of the Premier","Staff to Minister","Provided media support to Premier McGuinty at speech to the London Chamber of Co mmerce/Canadian Club of London and media interview"
"1471","20110207","00:00:00","20110207","00:00:00",0.00,48.18,0.00,0.00,39.45,87.63,0.00,0.00,87.63,"London, On","Health and Long Term Care","Staff to Minister","Staffing the Minister at meetings in London"
"1036","20110208","00:00:00","20110209","00:00:00",0.00,0.00,100.57,33.75,0.00,134.32,0.00,0.00,134.32,"Hanover/Orillia, On","Health and Long Term Care","Parliamentary Assistant","Expenses related to attending Haliburton and Orillia Consultations on Rural and Northern Health Care Panel's report"
"1038","20110208","00:00:00","20110208","00:00:00",0.00,0.00,103.59,8.75,0.00,112.34,0.00,0.00,112.34,"Niagara Falls/Fort Erie","Energy and Infrastructure","Staff to Minister","Staffed Minister During Niagara Tunnel Tour and Fort Erie Energy Tour-February 8 -9 2011"
"1111","20110208","00:00:00","20110209","00:00:00",0.00,0.00,103.59,0.00,0.00,103.59,0.00,0.00,103.59,"Niagara Falls/Fort Erie, ON","Energy and Infrastructure","Minister","Attend Niagara Tunnel Tour and Fort Erie Energy Tour"
"1174","20110208","00:00:00","20110210","00:00:00",641.41,182.21,259.90,27.14,0.00,1110.66,0.00,0.00,1110.66,"Toronto, ON; Kingston, ON","Government Services","Assistant Deputy Minister","Travel for ServiceOntario management meetings"
"1177","20110208","00:00:00","20110210","00:00:00",1197.86,195.46,300.58,64.12,0.00,1758.02,0.00,0.00,1758.02,"Ottawa, Sault Ste. Marie, ON","Community Safety and Correctional Services","Commissioner - Community Safety","Travel for a stakeholder meeting and attend business meeting with government sta ff"
"1245","20110208","00:00:00","20110209","00:00:00",0.00,126.11,113.00,20.00,0.00,259.11,0.00,0.00,259.11,"Kingston, ON","Health and Long Term Care","Assistant Deputy Minister","Travel for staff meetings"
"1260","20110208","00:00:00","20110209","00:00:00",946.90,207.95,213.34,34.49,6.05,1408.73,0.00,0.00,1408.73,"New York, NY, United States","Economic Development and Trade","Assistant Deputy Minister","Travel for business planning meeting"
"1302","20110208","00:00:00","20110210","00:00:00",876.03,107.50,246.34,38.78,0.00,1268.65,0.00,0.00,1268.65,"Sault Ste Marie, ON","Natural Resources","Assistant Deputy Minister","Regular Business Travel"
"1326","20110208","00:00:00","20110216","00:00:00",622.22,73.41,0.00,0.00,0.00,695.63,0.00,0.00,695.63,"Toronto, On","Education","Parliamentary Assistant","Ottawa to Toronto for GSN Stakeholder Consultations"
"1394","20110208","00:00:00","20110208","00:00:00",0.00,42.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,"Toronto, ON","Education","Assistant Deputy Minister","Public Asset Working Group Meeting"
"1408","20110208","00:00:00","20110209","00:00:00",410.10,110.00,146.90,0.00,0.00,667.00,0.00,0.00,667.00,"Ottawa, ON","Government Services","Assistant Deputy Minister","Travel for the Public Sector Quality Fair"
"1439","20110208","00:00:00","20110209","00:00:00",0.00,13.56,103.59,8.75,0.00,125.90,0.00,0.00,125.90,"Niagara Falls/Fort Erie, ON","Energy and Infrastructure","Staff to Minister","Staffed Minister during Niagara Tunnel tour and Fort Erie Energy Tour"
"1029","20110209","00:00:00","20110213","00:00:00",565.72,0.00,680.36,0.00,0.00,1246.08,0.00,0.00,1246.08,"Halifax, Nova Scotia","Health Promotion","Minister","To attend the Federal Provincial/T sport Minister's Conference and 2011 Canada W inter Games"
"1036","20110209","00:00:00","20110210","00:00:00",1055.70,85.00,116.33,53.75,0.00,1310.78,0.00,0.00,1310.78,"Dryden, On","Health and Long Term Care","Parliamentary Assistant","Expenses related to attending Dryden consultation on rural and northern health c are panel's report"
"1052","20110209","00:00:00","20110213","00:00:00",0.00,35.00,680.36,0.00,0.00,715.36,0.00,0.00,715.36,"Halifax, Nova Scotia","Health Promotion","Staff to Minister","Federal Provincial Territorial Meeting of Sports Ministers. Airfare for $565.72 was paid by M. Best Tcard."
"1097","20110209","00:00:00","20110210","00:00:00",0.00,87.60,161.78,0.00,0.00,249.38,0.00,0.00,249.38,"Niagara Falls, ON","Consumer Services","Assistant Deputy Minister","Attend stakeholder meeting"
"1101","20110209","00:00:00","20110211","00:00:00",701.64,58.04,449.74,28.75,0.00,1238.17,0.00,0.00,1238.17,"Ottawa, ON","Finance","Assistant Deputy Minister","To attend meeting of the Canadian Securities Regulatory Authority"
"1102","20110209","00:00:00","20110210","00:00:00",0.00,119.88,0.00,0.00,0.00,119.88,0.00,0.00,119.88,"Brampton, On","Office of the Premier","Staff to Minister","Advanced and provided operational support to the Premier at Brampton Board of Tr ade"
"1166","20110209","00:00:00","20110209","00:00:00",0.00,109.84,0.00,0.00,0.00,109.84,0.00,0.00,109.84,"Kingston, ON","Health and Long Term Care","Associate Deputy Minister","Meeting with Ministry Kingston Staff"
"1208","20110209","00:00:00","20110211","00:00:00",1350.63,72.00,271.20,14.86,0.00,1708.69,0.00,0.00,1708.69,"Thunder Bay, Toronto, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Travel for Conference"
"1343","20110209","00:00:00","20110209","00:00:00",0.00,152.55,0.00,0.00,0.00,152.55,0.00,0.00,152.55,"Kingston, ON","Health and Long Term Care","Assistant Deputy Minister","Meeting with Ministry Kingston Staff"
"1377","20110209","00:00:00","20110209","00:00:00",0.00,77.75,0.00,0.00,0.00,77.75,0.00,0.00,77.75,"Toronto, ON","Aboriginal Affairs","Assistant Deputy Minister","Tavel for meeting with Stakeholders"
"1391","20110209","00:00:00","20110210","00:00:00",0.00,1323.01,0.00,11.25,0.00,1334.26,0.00,0.00,1334.26,"Dryden, On","Health and Long Term Care","Parliamentary Assistant","Expenses related to attending Dryden consultation on rural and northern health c are panel's report"
"1421","20110209","00:00:00","20110328","00:00:00",0.00,79.75,0.00,0.00,0.00,79.75,0.00,0.00,79.75,"Barrie, Hamilton, Kingston and Toronto, ON","Government Services","Deputy Minister","Routine expenses related to the ministry's operations for the months of February and March"
"1464","20110209","00:00:00","20110211","00:00:00",0.00,60.00,293.80,25.39,0.00,379.19,0.00,0.00,379.19,"Toronto, ON","Community Safety and Correctional Services","Fire Marshal of Ontario","Routine expenses related to the ministry's operations for the month of February"
"1018","20110210","00:00:00","20110210","00:00:00",859.87,0.00,0.00,0.00,0.00,859.87,0.00,0.00,859.87,"Kingston, ON","Research and Innovation","Staff to Minister","Staff Minister for Regional Inovation Centre opening in Kingston"
"1022","20110210","00:00:00","20110211","00:00:00",928.62,152.49,108.48,29.32,11.51,1230.42,0.00,0.00,1230.42,"Thunder Bay, On","Office of the Premier","Staff to Minister","Advance trip to and provided operational support to the Premier at the Thunder Bay Chamber of Commerce"
"1025","20110210","00:00:00","20110210","00:00:00",859.87,107.75,0.00,0.00,0.00,967.62,0.00,0.00,967.62,"Kingston, ON","Research and Innovation","Staff to Minister","Staff Minister for Regional Innovation Centre Opening in Kingston"
"1033","20110210","00:00:00","20110211","00:00:00",0.00,188.11,0.00,11.25,0.00,199.36,0.00,0.00,199.36,"Parry Sound, ON","Northern Development, Mines and Forestry","Staff to Minister","Northern Ontario Heritage Fund Corporation meeting"
"1053","20110210","00:00:00","20110226","00:00:00",251.19,0.00,0.00,0.00,0.00,251.19,0.00,0.00,251.19,"Sudbury, On","Municipal Affairs and Housing","Parliamentary Assistant","Sudbury Building Code Consultations"
"1092","20110210","00:00:00","20110211","00:00:00",0.00,0.00,104.93,44.86,0.00,149.79,0.00,0.00,149.79,"Aylmer, ON","Natural Resources","Assistant Deputy Minister","Meetings and Site Visit in Aylmer District"
"1163","20110210","00:00:00","20110215","00:00:00",0.00,45.00,0.00,0.00,0.00,45.00,0.00,0.00,45.00,"Toronto, ON","Government Services","Assistant Deputy Minister","Travel to attend two labour relations stakeholder meetings."
"1187","20110210","00:00:00","20110211","00:00:00",0.00,0.00,134.47,20.00,0.00,154.47,0.00,0.00,154.47,"Peterborough, ON","Community Safety and Correctional Services","Deputy Minister","Travel to visit regional probation and parole office"
"1322","20110210","00:00:00","20110210","00:00:00",859.87,0.00,0.00,0.00,0.00,859.87,0.00,0.00,859.87,"Kingston, On","Research and Innovation","Minister","Attended the Regional Centre Opening in Kingston"
"1340","20110210","00:00:00","20110210","00:00:00",0.00,80.00,0.00,0.00,0.00,80.00,0.00,0.00,80.00,"North Bay, On","Cabinet Office","Staff to Minister","Drove Minister Smith to North Bay"
"1360","20110210","00:00:00","20110210","00:00:00",0.00,26.00,0.00,0.00,0.00,26.00,0.00,0.00,26.00,"Oakville, On","Economic Development and Trade","Staff to Minister","Staffed Minister Pupatello at event-Javelin Technologies Announcement"
"1475","20110210","00:00:00","20110212","00:00:00",873.54,60.00,340.18,17.50,0.00,1291.22,0.00,0.00,1291.22,"Nova Scotia, NS","Health Promotion","Deputy Minister","Travel to attend Provincial Territorial/Federal Provincial Territorial Conferenc e and 2011 Halifax Winter Games"
"1010","20110211","00:00:00","20110211","00:00:00",0.00,76.00,0.00,0.00,0.00,76.00,0.00,0.00,76.00,"Toronto, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel for Federal Provincial Territorial Ministers' Meeting"
"1013","20110211","00:00:00","20110211","00:00:00",0.00,65.85,0.00,0.00,0.00,65.85,0.00,0.00,65.85,"Oakville, On","Office of the Premier","Staff to Minister","To provide technical support for Premier and staff at Oakville Chamber of Commer ce Event"
"1018","20110211","00:00:00","20110211","00:00:00",815.86,21.00,0.00,0.00,0.00,836.86,0.00,0.00,836.86,"Windsor, ON","Research and Innovation","Staff to Minister","Staff Minister for Regional Innovation Centre opening in Windsor"
"1061","20110211","00:00:00","20110211","00:00:00",0.00,14.00,0.00,0.00,0.00,14.00,0.00,0.00,14.00,"Toronto, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel for Federal Provincial Territory Ministers' Meeting"
"1278","20110211","00:00:00","20110224","00:00:00",1022.09,94.60,113.00,14.11,0.00,1243.80,0.00,0.00,1243.80,"Sudbury, Thunder Bay, Hamilton, and Markham, ON","Children and Youth Services","Assistant Deputy Minister","Meeting for Best Start Child and Family Centres Community Engagement Tables."
"1322","20110211","00:00:00","20110211","00:00:00",815.86,0.00,0.00,0.00,0.00,815.86,0.00,0.00,815.86,"Windsor","Research and Innovation","Minister","Attended the Regional Innovation Centre Opening in Windsor"
"1356","20110211","00:00:00","20110213","00:00:00",575.30,0.00,0.00,0.00,0.00,575.30,0.00,0.00,575.30,"Ottawa, ON","Community Safety and Correctional Services","Chief Forensic Pathologist","Travel for a stakeholder meeting"
